Name,DisseminationURL
PT-TT-SNI-DGE-1-4370_m0014.TIF,vault://66EB61A23D564C9370FBD7F892B8E3F2
PT-TT-SNI-DGE-1-4370_m0015.TIF,vault://B97BA4B302E91CC81999BEF31309F774
PT-TT-SNI-DGE-1-4370_m0016.TIF,vault://61259D54B13FD46DB014F2F62B8EA796
PT-TT-SNI-DGE-1-4370_m0017.TIF,vault://58F74BA43351E5775BB9BEED66D83DAB
PT-TT-SNI-DGE-1-4370_m0018.TIF,vault://EC9E2CB07093EAB5EA7442DEA0879B81
PT-TT-SNI-DGE-1-4370_m0019.TIF,vault://8560F6405B29F7153BFB25188CCDB9B4
PT-TT-SNI-DGE-1-4370_m0020.TIF,vault://9750ABBA24DE3C29AC5DE880455525DB
PT-TT-SNI-DGE-1-4370_m0021.TIF,vault://60BC6FA216B6CC6B44C71C7027CD2678
PT-TT-SNI-DGE-1-4370_m0022.TIF,vault://DB312872BC18F30346971C63C1577E43
PT-TT-SNI-DGE-1-4370_m0023.TIF,vault://746EB2A2AAD95D3BFAE02AD6CC8221D6
PT-TT-SNI-DGE-1-4370_m0024.TIF,vault://57154446A972FA84AA066D2864091EB8
PT-TT-SNI-DGE-1-4370_m0025.TIF,vault://D65EB86DBA4F4218D815C00F8BAAB551
PT-TT-SNI-DGE-1-4370_m0026.TIF,vault://1D1825D8790FA7657007C981C11ABFF6
PT-TT-SNI-DGE-1-4370_m0027.TIF,vault://DD292EAB9E7A93D900F702DF75BF82F6
PT-TT-SNI-DGE-1-4370_m0028.TIF,vault://C23C123D90565470ED39FB7899E88ADB
PT-TT-SNI-DGE-1-4370_m0029.TIF,vault://23A99E3F2C0228FEFB264A76CBF84799
PT-TT-SNI-DGE-1-4370_m0030.TIF,vault://DD673DD290857558C500754546F41D03
PT-TT-SNI-DGE-1-4370_m0031.TIF,vault://51F59A481B06A5587256E689287045C4
PT-TT-SNI-DGE-1-4370_m0032.TIF,vault://0CD5FA03487B4D797B6045F101E3BD71
PT-TT-SNI-DGE-1-4370_m0033.TIF,vault://8642883760F5FD4B28D08E13AED052DF
PT-TT-SNI-DGE-1-4370_m0034.TIF,vault://E17C19BB107AAD03B700AC3CF69AC089
PT-TT-SNI-DGE-1-4370_m0035.TIF,vault://5D3DBB543D03C1A9DFB0850A7A2A2B10
PT-TT-SNI-DGE-1-4370_m0036.TIF,vault://4493B70878CBD108F76F9861C19FB76E
PT-TT-SNI-DGE-1-4370_m0037.TIF,vault://DB0F0A5A6DCFBBD9E05ACF19D3BDDDF5
PT-TT-SNI-DGE-1-4370_m0038.TIF,vault://C71F89E83735A696B4072613C2841C5B
PT-TT-SNI-DGE-1-4370_m0039.TIF,vault://0C6DCEA0546D9320BD40CD435F67441F
PT-TT-SNI-DGE-1-4370_m0040.TIF,vault://C5B6DBB607AE83D49F380F6F2D5E4271
PT-TT-SNI-DGE-1-4370_m0041.TIF,vault://036C984352125696A8B0A87B9354439F
PT-TT-SNI-DGE-1-4370_m0042.TIF,vault://59C4953FB0D0F2DACC753ADA51636DBE
PT-TT-SNI-DGE-1-4370_m0043.TIF,vault://8B66352305DF3F575BA8AD8C31CA2FAF
PT-TT-SNI-DGE-1-4370_m0044.TIF,vault://16C98A044F98B3AFD8E79FF70FF1E9AC
PT-TT-SNI-DGE-1-4370_m0045.TIF,vault://E6BBD556B8F05CB0D6C5AF5098B259CA
PT-TT-SNI-DGE-1-4370_m0046.TIF,vault://B1D6CA642B14F4A09BC847CE9D3F8BCF
PT-TT-SNI-DGE-1-4370_m0047.TIF,vault://4BE924697BC69615417F59F96F274DBC
PT-TT-SNI-DGE-1-4370_m0048.TIF,vault://EFDA78F37CDD27FB52A51C5961473DA1
PT-TT-SNI-DGE-1-4370_m0049.TIF,vault://9C729E24D81CC4C2CE9357DB89D7570A
PT-TT-SNI-DGE-1-4370_m0050.TIF,vault://E8827C4EBBF6A4AD2ABE1CBD9B44821F
PT-TT-SNI-DGE-1-4370_m0051.TIF,vault://FD48CF4CCAB37604636814998349B139
PT-TT-SNI-DGE-1-4370_m0052.TIF,vault://1564EC0E86D881C9D93A05DACC644A3F
PT-TT-SNI-DGE-1-4370_m0053.TIF,vault://C58BD561535886E699F837B33325A6B5
PT-TT-SNI-DGE-1-4370_m0054.TIF,vault://DF8C43517303FE5154C1CB24E0E45694
PT-TT-SNI-DGE-1-4370_m0055.TIF,vault://4CEF84A51C5861B16B25426A8BD718A9
PT-TT-SNI-DGE-1-4370_m0056.TIF,vault://EE5E0E110811BC7116AC9DEAB57C1DE1
PT-TT-SNI-DGE-1-4370_m0057.TIF,vault://68C4F435C98809FCB0B7E377042F34DF
PT-TT-SNI-DGE-1-4370_m0058.TIF,vault://8F9889EA632BDFD42EE0EA1E22449258
PT-TT-SNI-DGE-1-4370_m0059.TIF,vault://81B84EE34F2F323B7AE4A1230A31FB58
PT-TT-SNI-DGE-1-4370_m0060.TIF,vault://5EDC3618AC6495FE23CB138BD70966EA
PT-TT-SNI-DGE-1-4370_m0061.TIF,vault://5E452847ECEF39F60ED6B75120F0AE79
PT-TT-SNI-DGE-1-4370_m0062.TIF,vault://89655E94670D1E074FA2276E545099B7
PT-TT-SNI-DGE-1-4370_m0063.TIF,vault://565B8BBEDF2A16863FD5AE9A74BE50A2
PT-TT-SNI-DGE-1-4370_m0064.TIF,vault://06EAEB5F83DB92F759491CE68EA27231
