Name,DisseminationURL
PT-TT-SNI-DSC-35-8-3_m0006.TIF,vault://BB871C57C0484378431CE4F595B1505F
PT-TT-SNI-DSC-35-8-30_m0034.TIF,vault://0F4B637FB8726B1575E56242F98C1941
PT-TT-SNI-DSC-35-8-300_m0139.TIF,vault://9EA607AE6664EE005A0EF552C69E8B15
PT-TT-SNI-DSC-35-8-301_m0140.TIF,vault://DA069928D14FA9E3BFC6223C2B1B5E90
PT-TT-SNI-DSC-35-8-304_m0141.TIF,vault://111E7ACA44066860C98E50237E795541
PT-TT-SNI-DSC-35-8-305_m0142.TIF,vault://9FCECA592CF3271D3827B6C9678FDC55
PT-TT-SNI-DSC-35-8-306_m0143.TIF,vault://F4ECF701E1568D8F5F2E4242B63B0EA0
PT-TT-SNI-DSC-35-8-307_m0144.TIF,vault://11AC0E51A06D3E6DF3C2B504ADD149FF
PT-TT-SNI-DSC-35-8-308_m0145.TIF,vault://82A6912D7415803D5E82CC087BFBE5D8
PT-TT-SNI-DSC-35-8-309_m0146.TIF,vault://AB5D20C1AC9B4AAC30F9D44F08C0A681
PT-TT-SNI-DSC-35-8-31_m0035.TIF,vault://205BED43F117FF19F8D429C9A168A734
PT-TT-SNI-DSC-35-8-310_m0147.TIF,vault://2ECA0A34CF8BBD9ECF2437808B16F3D2
PT-TT-SNI-DSC-35-8-311_m0148.TIF,vault://8D3EAF27C6CBAB2366EDA8748D851FEA
PT-TT-SNI-DSC-35-8-312_m0149.TIF,vault://C44D9E528CEBAD95B41025B2DE38EFBB
PT-TT-SNI-DSC-35-8-313_m0150.TIF,vault://AB53B31D08E74D2866606C8FC2459339
PT-TT-SNI-DSC-35-8-314_m0151.TIF,vault://FB5833729DF374B92BD9B63CEF913758
PT-TT-SNI-DSC-35-8-315_m0152.TIF,vault://0644A8D5F0980A52303D46B351E75FA5
PT-TT-SNI-DSC-35-8-316_m0153.TIF,vault://189E7B45EF90C486CFAB57969414B7C1
PT-TT-SNI-DSC-35-8-317_m0154.TIF,vault://E66BF6C81F07E69A02BC250D2BE2471B
PT-TT-SNI-DSC-35-8-318_m0155.TIF,vault://7584FD620CC7E689A2ECBE1B0FD063F4
PT-TT-SNI-DSC-35-8-319_m0156.TIF,vault://6BF6B8E7017A4A9112B005F0CB16364E
PT-TT-SNI-DSC-35-8-32_m0036.TIF,vault://5D21C05F28E1BF9BFAFEC23E5789D5B7
PT-TT-SNI-DSC-35-8-320_m0157.TIF,vault://6F2F6207BD1CE1E51A23642E77B03719
